Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
5116,Sales,Female,57,Manager,2024-04-05 08:03:05.556036,0,High School,1,6600.0,43,43,10,3,75,13,96,1,2.89,False
5117,Engineering,Female,43,Manager,2020-09-04 08:03:05.556036,4,Bachelor,3,7800.0,47,41,4,3,100,16,26,0,4.57,False
5118,Engineering,Female,48,Manager,2018-11-13 08:03:05.556036,5,High School,5,9000.0,55,2,11,10,0,16,83,2,2.64,False
5119,Sales,Male,34,Manager,2017-04-28 08:03:05.556036,7,High School,2,7200.0,45,3,8,3,50,7,30,0,4.85,False
5120,HR,Female,41,Engineer,2019-06-24 08:03:05.556036,5,Bachelor,2,7200.0,30,16,15,6,25,2,14,0,1.18,False
5121,Finance,Female,23,Specialist,2018-12-11 08:03:05.556036,5,Bachelor,3,5850.0,54,26,22,12,25,11,90,2,2.41,False
5122,Operations,Male,48,Developer,2021-05-06 08:03:05.556036,3,Bachelor,1,5500.0,53,3,21,11,25,16,72,1,4.19,False
5123,Finance,Other,60,Manager,2018-09-06 08:03:05.556036,6,Bachelor,4,8400.0,57,13,23,9,0,6,16,2,3.8,False
5124,IT,Other,56,Technician,2018-12-09 08:03:05.556036,5,High School,4,4900.0,46,43,24,2,75,16,67,2,4.78,False
5125,HR,Female,22,Specialist,2017-01-24 08:03:05.556036,7,Bachelor,4,6300.0,34,10,22,6,50,1,6,0,2.42,False
5126,Engineering,Male,34,Specialist,2015-12-06 08:03:05.556036,8,PhD,4,6300.0,44,36,12,5,100,15,79,2,3.98,False
5127,Customer Support,Male,40,Analyst,2020-04-15 08:03:05.556036,4,Bachelor,3,5200.0,57,20,28,14,0,9,30,2,3.49,False
5128,Customer Support,Male,49,Technician,2019-08-17 08:03:05.556036,5,High School,4,4900.0,53,37,27,9,75,11,85,0,4.77,False
5129,Customer Support,Female,43,Manager,2017-11-17 08:03:05.556036,6,High School,3,7800.0,57,10,22,1,0,13,99,2,1.91,False
5130,IT,Female,30,Analyst,2020-08-14 08:03:05.556036,4,PhD,3,5200.0,31,35,26,2,75,8,45,1,4.8,False
5131,HR,Male,58,Developer,2020-04-20 08:03:05.556036,4,Bachelor,4,7000.0,43,18,17,6,75,13,60,0,1.4,False
5132,Operations,Male,43,Manager,2023-04-15 08:03:05.556036,1,Bachelor,5,9000.0,56,34,23,8,75,19,57,1,4.32,False
5133,HR,Other,34,Developer,2018-10-26 08:03:05.556036,5,Bachelor,3,6500.0,37,31,22,3,50,8,80,2,2.21,False
5134,Sales,Male,31,Developer,2018-08-16 08:03:05.556036,6,High School,5,7500.0,46,49,0,5,100,19,67,1,1.68,False
5135,Marketing,Male,30,Engineer,2023-01-20 08:03:05.556036,1,Bachelor,1,6600.0,50,38,5,10,0,9,8,0,4.31,False
5136,Legal,Female,51,Analyst,2015-04-09 08:03:05.556036,9,Bachelor,5,6000.0,57,22,25,12,0,6,36,0,2.61,False
5137,Sales,Female,44,Developer,2016-10-12 08:03:05.556036,7,Bachelor,2,6000.0,58,19,6,11,0,7,29,1,3.22,True
5138,Marketing,Female,37,Consultant,2024-05-28 08:03:05.556036,0,Master,4,7700.0,34,9,26,12,75,13,22,1,3.25,False
5139,Marketing,Female,35,Manager,2024-04-12 08:03:05.556036,0,Bachelor,2,7200.0,51,35,18,10,50,19,12,2,4.51,False
5140,Legal,Female,43,Technician,2023-04-23 08:03:05.556036,1,Master,5,5250.0,57,19,12,13,50,5,80,1,4.74,False
5141,Operations,Female,34,Consultant,2021-05-22 08:03:05.556036,3,Master,4,7700.0,58,39,13,2,50,5,93,0,4.97,False
5142,Finance,Male,42,Analyst,2021-12-07 08:03:05.556036,2,High School,4,5600.0,58,24,25,2,50,12,35,0,2.11,False
5143,Customer Support,Male,36,Analyst,2021-06-26 08:03:05.556036,3,Bachelor,2,4800.0,53,32,29,7,75,10,36,1,2.23,True
5144,Finance,Female,55,Consultant,2022-11-09 08:03:05.556036,1,Bachelor,2,6600.0,31,17,23,10,0,5,18,1,4.16,True
5145,Operations,Female,22,Specialist,2018-01-08 08:03:05.556036,6,Bachelor,3,5850.0,47,0,1,12,50,11,47,0,1.51,False
5146,IT,Male,26,Specialist,2017-11-20 08:03:05.556036,6,High School,4,6300.0,44,7,7,9,100,4,25,0,3.64,False
5147,Engineering,Male,26,Developer,2020-02-23 08:03:05.556036,4,Bachelor,5,7500.0,45,48,25,6,100,1,2,2,4.3,False
5148,Customer Support,Male,23,Technician,2017-11-20 08:03:05.556036,6,High School,5,5250.0,50,41,16,3,50,5,53,1,3.55,False
5149,Marketing,Female,41,Specialist,2018-10-06 08:03:05.556036,5,High School,1,4950.0,58,49,24,12,75,10,95,1,1.95,False
5150,IT,Other,37,Engineer,2021-11-01 08:03:05.556036,2,High School,4,8400.0,57,11,15,9,25,2,27,1,1.55,False
5151,Finance,Female,48,Consultant,2014-11-28 08:03:05.556036,9,High School,2,6600.0,37,36,4,6,75,14,74,1,2.07,False
5152,Marketing,Female,39,Developer,2018-02-20 08:03:05.556036,6,Bachelor,1,5500.0,49,39,12,2,100,1,74,0,2.48,False
5153,Customer Support,Male,53,Analyst,2020-12-08 08:03:05.556036,3,Bachelor,3,5200.0,43,11,9,5,100,8,16,0,2.59,False
5154,Operations,Female,41,Manager,2019-03-15 08:03:05.556036,5,Bachelor,1,6600.0,58,47,24,13,0,12,69,1,4.3,False
5155,Operations,Male,52,Consultant,2019-10-21 08:03:05.556036,4,Bachelor,5,8250.0,30,40,11,3,0,6,86,2,3.8,False
5156,Legal,Male,32,Engineer,2019-12-23 08:03:05.556036,4,Bachelor,2,7200.0,45,2,8,4,25,10,55,2,1.19,True
5157,Operations,Other,53,Engineer,2019-10-29 08:03:05.556036,4,High School,2,7200.0,44,47,12,1,100,8,20,2,3.71,False
5158,Sales,Male,29,Specialist,2021-02-07 08:03:05.556036,3,Master,2,5400.0,34,31,21,14,75,16,52,2,3.8,True
5159,Finance,Female,39,Engineer,2015-10-18 08:03:05.556036,8,Master,4,8400.0,59,32,4,7,25,15,43,0,2.32,False
5160,HR,Male,40,Technician,2024-04-26 08:03:05.556036,0,Bachelor,2,4200.0,31,43,19,13,100,17,79,2,4.11,False
5161,Finance,Male,53,Analyst,2016-12-18 08:03:05.556036,7,Bachelor,3,5200.0,55,35,1,11,25,4,13,0,3.02,True
5162,Engineering,Male,54,Analyst,2016-07-27 08:03:05.556036,8,Bachelor,4,5600.0,40,47,8,7,0,8,69,0,4.25,False
5163,Legal,Female,47,Engineer,2022-10-25 08:03:05.556036,1,High School,4,8400.0,44,46,26,9,75,12,57,0,1.86,False
5164,Marketing,Female,60,Analyst,2016-02-29 08:03:05.556036,8,Bachelor,1,4400.0,48,27,2,1,0,16,70,2,4.09,False
5165,Legal,Female,60,Consultant,2021-04-21 08:03:05.556036,3,Master,2,6600.0,40,17,2,2,0,4,88,2,4.83,False
5166,Customer Support,Female,27,Analyst,2015-04-26 08:03:05.556036,9,Master,3,5200.0,42,46,27,9,25,19,73,0,1.74,True
5167,HR,Male,59,Analyst,2020-06-23 08:03:05.556036,4,High School,1,4400.0,35,46,5,1,50,14,35,1,4.48,False
5168,Legal,Female,55,Manager,2020-08-19 08:03:05.556036,4,Bachelor,1,6600.0,38,46,1,0,0,9,98,2,3.85,False
5169,Operations,Male,23,Developer,2016-01-02 08:03:05.556036,8,Bachelor,1,5500.0,40,25,6,1,100,14,92,1,4.89,False
5170,Marketing,Female,25,Technician,2016-12-31 08:03:05.556036,7,High School,1,3850.0,31,39,2,0,50,17,92,2,2.3,False
5171,Legal,Male,36,Technician,2019-05-30 08:03:05.556036,5,Bachelor,3,4550.0,60,34,29,8,75,12,16,0,1.18,True
5172,IT,Male,37,Engineer,2023-12-28 08:03:05.556036,0,Bachelor,2,7200.0,41,4,16,14,75,15,58,0,2.51,False
5173,IT,Male,49,Technician,2018-05-16 08:03:05.556036,6,Master,3,4550.0,41,48,24,10,25,2,27,2,2.74,False
5174,Legal,Male,53,Analyst,2017-07-07 08:03:05.556036,7,Bachelor,3,5200.0,52,42,4,12,100,19,1,2,4.97,False
5175,Finance,Female,28,Engineer,2017-03-08 08:03:05.556036,7,High School,3,7800.0,54,3,2,10,75,17,25,2,2.45,True
5176,Sales,Male,58,Specialist,2019-01-21 08:03:05.556036,5,High School,2,5400.0,33,8,21,13,50,10,7,0,4.6,False
5177,HR,Male,49,Technician,2023-03-24 08:03:05.556036,1,High School,3,4550.0,57,1,18,14,100,12,50,1,4.09,False
5178,Customer Support,Male,49,Technician,2017-12-06 08:03:05.556036,6,Bachelor,5,5250.0,56,42,25,8,50,9,47,0,2.53,False
5179,IT,Female,59,Manager,2021-10-21 08:03:05.556036,2,Master,5,9000.0,53,5,18,5,75,5,46,1,1.57,False
5180,Legal,Male,39,Technician,2019-03-09 08:03:05.556036,5,PhD,4,4900.0,58,33,11,10,75,2,8,2,2.66,False
5181,Operations,Male,60,Developer,2017-01-13 08:03:05.556036,7,Bachelor,3,6500.0,48,47,0,5,25,16,44,1,2.63,False
5182,IT,Female,23,Consultant,2015-12-24 08:03:05.556036,8,High School,1,6050.0,35,12,10,12,0,3,41,1,1.88,False
5183,Marketing,Male,49,Specialist,2015-12-31 08:03:05.556036,8,High School,3,5850.0,42,41,9,0,75,12,38,0,2.36,False
5184,Customer Support,Male,59,Consultant,2019-01-28 08:03:05.556036,5,Bachelor,3,7150.0,42,6,23,12,75,13,75,1,1.35,False
5185,IT,Male,23,Analyst,2020-02-21 08:03:05.556036,4,PhD,5,6000.0,31,49,20,1,25,2,27,0,1.37,True
5186,Sales,Male,22,Specialist,2015-07-22 08:03:05.556036,9,Master,2,5400.0,55,25,18,0,75,17,18,2,4.93,False
5187,Customer Support,Female,49,Technician,2015-10-05 08:03:05.556036,8,Bachelor,1,3850.0,50,38,0,11,50,16,13,1,3.49,False
5188,Customer Support,Male,46,Analyst,2016-11-14 08:03:05.556036,7,Bachelor,1,4400.0,52,20,13,0,25,2,0,2,4.61,True
5189,Operations,Female,60,Consultant,2021-06-04 08:03:05.556036,3,Bachelor,4,7700.0,59,8,1,7,0,6,99,0,1.02,True
5190,Sales,Male,36,Specialist,2022-06-12 08:03:05.556036,2,Bachelor,2,5400.0,45,48,23,6,100,15,58,2,4.45,False
5191,Sales,Female,28,Specialist,2023-09-16 08:03:05.556036,0,Bachelor,1,4950.0,43,29,16,11,0,4,47,1,4.68,False
5192,Sales,Female,28,Specialist,2014-12-06 08:03:05.556036,9,Bachelor,2,5400.0,47,10,28,7,0,5,25,2,1.19,False
5193,IT,Male,25,Consultant,2015-11-25 08:03:05.556036,8,Bachelor,3,7150.0,30,45,20,13,100,3,63,1,3.66,False
5194,Finance,Male,41,Specialist,2021-02-03 08:03:05.556036,3,Bachelor,2,5400.0,32,15,15,3,25,17,60,2,2.63,False
5195,Operations,Female,44,Analyst,2023-07-03 08:03:05.556036,1,Bachelor,3,5200.0,52,12,8,14,100,6,44,1,2.43,False
5196,Sales,Male,48,Consultant,2015-10-01 08:03:05.556036,8,Master,1,6050.0,39,6,14,2,100,18,16,0,3.98,False
5197,Operations,Male,49,Consultant,2016-05-05 08:03:05.556036,8,Master,3,7150.0,41,17,14,4,100,10,24,0,2.47,False
5198,HR,Male,58,Manager,2022-10-13 08:03:05.556036,1,Bachelor,5,9000.0,51,29,23,10,0,11,3,2,1.8,False
5199,Customer Support,Female,58,Analyst,2017-02-17 08:03:05.556036,7,High School,1,4400.0,59,13,26,13,25,7,23,1,1.93,False
5200,Engineering,Male,59,Manager,2020-08-01 08:03:05.556036,4,Bachelor,1,6600.0,31,11,18,0,0,9,34,0,3.25,False
5201,HR,Female,49,Manager,2022-01-05 08:03:05.556036,2,Bachelor,1,6600.0,34,25,2,8,25,19,41,1,3.58,False
5202,Operations,Male,57,Technician,2016-08-19 08:03:05.556036,8,High School,5,5250.0,30,36,2,9,25,3,46,2,2.49,False
5203,IT,Female,30,Technician,2018-08-18 08:03:05.556036,6,Bachelor,2,4200.0,39,7,7,8,100,17,43,1,2.34,False
5204,IT,Female,52,Manager,2019-06-24 08:03:05.556036,5,Master,2,7200.0,35,47,22,14,0,7,3,0,2.2,False
5205,Engineering,Female,50,Technician,2017-11-11 08:03:05.556036,6,Bachelor,1,3850.0,49,11,13,6,75,13,76,0,4.56,False
5206,Marketing,Male,59,Manager,2022-09-24 08:03:05.556036,1,Bachelor,1,6600.0,45,27,1,1,0,16,66,1,4.25,False
5207,HR,Female,43,Engineer,2015-06-09 08:03:05.556036,9,High School,4,8400.0,31,27,24,3,75,7,18,0,3.28,True
5208,Engineering,Female,36,Developer,2021-01-06 08:03:05.556036,3,High School,1,5500.0,49,5,5,9,50,6,52,0,4.95,False
5209,HR,Male,36,Specialist,2020-11-16 08:03:05.556036,3,Bachelor,4,6300.0,49,11,15,7,50,7,70,1,4.87,False
5210,Sales,Female,22,Consultant,2021-04-21 08:03:05.556036,3,Master,4,7700.0,59,20,10,4,100,18,93,2,4.93,False
5211,HR,Male,39,Consultant,2019-02-13 08:03:05.556036,5,Bachelor,3,7150.0,47,28,25,13,25,10,3,2,1.58,False
5212,HR,Female,57,Analyst,2023-02-20 08:03:05.556036,1,Bachelor,2,4800.0,53,27,1,14,50,5,77,0,4.31,False
5213,Legal,Female,47,Developer,2019-09-22 08:03:05.556036,4,Bachelor,1,5500.0,47,16,19,11,0,13,5,1,1.03,False
5214,Engineering,Female,52,Specialist,2018-01-28 08:03:05.556036,6,High School,2,5400.0,39,41,3,13,75,7,84,0,1.42,False
5215,Operations,Female,25,Developer,2019-06-09 08:03:05.556036,5,Bachelor,2,6000.0,36,19,0,3,50,13,20,0,1.56,True
5216,HR,Female,46,Analyst,2021-10-26 08:03:05.556036,2,Master,4,5600.0,52,30,24,12,75,3,45,2,1.53,True
5217,Customer Support,Male,47,Manager,2020-07-14 08:03:05.556036,4,Bachelor,2,7200.0,32,48,21,12,100,16,8,1,3.22,False
5218,HR,Male,57,Engineer,2021-07-18 08:03:05.556036,3,Bachelor,5,9000.0,30,14,16,13,25,1,73,2,1.46,False
5219,Legal,Female,34,Specialist,2018-10-07 08:03:05.556036,5,High School,1,4950.0,47,21,28,9,50,1,98,1,4.38,False
5220,Customer Support,Male,33,Consultant,2018-06-18 08:03:05.556036,6,High School,5,8250.0,46,10,29,14,50,11,44,1,1.7,True
5221,HR,Female,33,Specialist,2021-04-18 08:03:05.556036,3,High School,5,6750.0,55,14,24,1,0,8,18,1,1.16,False
5222,Customer Support,Female,37,Consultant,2019-04-19 08:03:05.556036,5,High School,3,7150.0,33,28,16,0,25,4,44,0,3.33,False
5223,Customer Support,Female,39,Analyst,2016-09-21 08:03:05.556036,7,Bachelor,4,5600.0,60,9,12,4,25,1,10,1,1.57,False
5224,IT,Female,41,Technician,2017-12-17 08:03:05.556036,6,Bachelor,2,4200.0,37,14,5,11,25,19,62,0,4.08,False
5225,Legal,Female,27,Engineer,2016-06-11 08:03:05.556036,8,Bachelor,4,8400.0,45,10,19,4,75,1,16,0,2.11,False
5226,Customer Support,Female,30,Engineer,2017-09-22 08:03:05.556036,6,High School,3,7800.0,49,22,23,5,0,8,72,0,1.78,False
5227,Engineering,Female,44,Technician,2021-07-14 08:03:05.556036,3,Master,3,4550.0,44,40,22,5,100,9,84,0,4.46,False
5228,Sales,Female,23,Specialist,2020-06-19 08:03:05.556036,4,Bachelor,4,6300.0,45,10,2,1,100,7,85,1,2.78,False
5229,Sales,Female,39,Engineer,2019-01-15 08:03:05.556036,5,High School,4,8400.0,57,46,10,2,25,12,51,2,4.73,False
5230,Operations,Female,37,Engineer,2021-03-17 08:03:05.556036,3,Bachelor,4,8400.0,60,29,6,9,0,7,82,2,3.98,False
5231,Legal,Male,50,Consultant,2016-09-09 08:03:05.556036,7,High School,5,8250.0,40,16,8,14,75,17,30,2,3.61,False
5232,Marketing,Male,54,Developer,2017-02-08 08:03:05.556036,7,Bachelor,1,5500.0,42,10,27,11,25,10,4,1,4.12,False
5233,Engineering,Female,34,Engineer,2014-11-12 08:03:05.556036,9,High School,5,9000.0,58,17,15,6,25,10,96,0,2.88,False
5234,Marketing,Female,30,Consultant,2024-07-08 08:03:05.556036,0,Bachelor,3,7150.0,51,42,17,13,50,18,60,1,3.61,True
5235,Operations,Female,57,Manager,2020-09-04 08:03:05.556036,4,Master,2,7200.0,41,48,19,12,50,7,57,0,1.19,False
5236,Marketing,Male,42,Developer,2020-09-17 08:03:05.556036,3,Bachelor,2,6000.0,48,24,1,13,25,16,69,2,3.25,False
5237,Customer Support,Female,48,Engineer,2017-05-03 08:03:05.556036,7,High School,1,6600.0,32,3,16,4,100,9,65,2,3.51,False
5238,HR,Female,39,Specialist,2016-11-02 08:03:05.556036,7,PhD,5,6750.0,57,15,19,0,50,1,20,1,1.57,False
5239,HR,Female,55,Consultant,2015-08-07 08:03:05.556036,9,High School,4,7700.0,33,15,19,11,50,17,77,2,4.98,False
5240,Legal,Male,44,Consultant,2021-10-21 08:03:05.556036,2,Bachelor,1,6050.0,58,4,10,14,75,16,4,1,2.33,False
5241,Legal,Female,51,Technician,2019-10-27 08:03:05.556036,4,Bachelor,3,4550.0,54,11,20,5,25,3,27,1,3.89,False
5242,IT,Female,33,Specialist,2017-07-23 08:03:05.556036,7,Bachelor,1,4950.0,45,33,1,9,25,5,52,0,2.86,False
5243,Finance,Male,49,Consultant,2015-03-12 08:03:05.556036,9,Bachelor,4,7700.0,32,5,2,10,75,6,70,0,2.91,False
5244,Operations,Female,58,Engineer,2017-02-19 08:03:05.556036,7,Bachelor,2,7200.0,59,27,6,1,25,8,45,1,1.14,False
5245,Sales,Other,28,Consultant,2015-01-16 08:03:05.556036,9,Bachelor,4,7700.0,50,7,7,3,100,9,87,0,1.77,False
5246,IT,Female,40,Engineer,2015-11-22 08:03:05.556036,8,High School,3,7800.0,40,33,11,8,100,1,53,2,1.08,False
5247,Customer Support,Female,45,Consultant,2019-03-08 08:03:05.556036,5,High School,2,6600.0,53,48,21,0,100,10,87,0,2.98,False
5248,Operations,Male,30,Engineer,2017-03-25 08:03:05.556036,7,Master,4,8400.0,38,42,6,3,50,18,75,1,3.66,False
5249,IT,Female,50,Consultant,2020-04-23 08:03:05.556036,4,Bachelor,5,8250.0,54,38,23,3,100,2,96,0,2.34,False
5250,Finance,Female,38,Technician,2015-03-18 08:03:05.556036,9,Master,5,5250.0,58,13,29,2,100,4,49,1,1.2,False
5251,Engineering,Female,25,Engineer,2023-08-26 08:03:05.556036,1,Bachelor,4,8400.0,37,5,27,7,0,13,37,0,4.16,True
5252,Legal,Male,51,Developer,2015-08-21 08:03:05.556036,9,Bachelor,5,7500.0,33,1,14,14,75,8,93,1,4.11,True
5253,Finance,Female,44,Specialist,2015-05-04 08:03:05.556036,9,High School,5,6750.0,59,21,3,6,25,10,41,0,4.83,False
5254,Finance,Male,30,Analyst,2023-07-27 08:03:05.556036,1,Bachelor,5,6000.0,30,37,5,10,50,8,2,0,3.49,False
5255,Sales,Female,52,Developer,2018-09-25 08:03:05.556036,5,Bachelor,3,6500.0,47,46,5,0,0,7,81,1,2.93,False
5256,Operations,Male,29,Technician,2017-03-23 08:03:05.556036,7,High School,2,4200.0,46,15,21,5,100,10,51,0,2.78,False
5257,HR,Female,24,Analyst,2024-08-19 08:03:05.556036,0,PhD,5,6000.0,42,39,22,3,100,15,77,0,1.86,False
5258,Operations,Male,27,Manager,2015-05-16 08:03:05.556036,9,Master,2,7200.0,58,27,9,11,75,18,95,1,4.25,True
5259,Engineering,Male,43,Manager,2016-04-15 08:03:05.556036,8,High School,4,8400.0,57,6,6,10,50,2,81,1,1.92,True
5260,Customer Support,Male,60,Engineer,2015-01-23 08:03:05.556036,9,Bachelor,3,7800.0,52,40,6,5,0,9,18,1,3.76,False
5261,Operations,Other,40,Consultant,2021-06-23 08:03:05.556036,3,High School,2,6600.0,31,17,29,0,75,12,20,2,3.76,False
5262,Sales,Male,23,Consultant,2021-05-01 08:03:05.556036,3,High School,1,6050.0,52,43,26,11,100,19,93,1,2.22,False
5263,Finance,Male,52,Engineer,2018-08-30 08:03:05.556036,6,Bachelor,3,7800.0,43,29,4,8,25,1,53,1,1.82,False
5264,Finance,Male,53,Developer,2014-10-13 08:03:05.556036,9,Bachelor,5,7500.0,53,1,29,14,25,11,52,2,3.59,False
5265,Legal,Female,38,Analyst,2015-05-24 08:03:05.556036,9,High School,5,6000.0,33,15,4,4,75,5,10,0,4.55,False
5266,Marketing,Other,37,Technician,2016-08-20 08:03:05.556036,8,Master,3,4550.0,54,10,7,8,0,19,12,1,4.69,True
5267,Marketing,Female,45,Manager,2019-03-28 08:03:05.556036,5,Bachelor,4,8400.0,54,42,1,11,75,15,54,0,1.05,False
5268,HR,Female,26,Manager,2017-12-03 08:03:05.556036,6,Bachelor,1,6600.0,47,25,28,3,25,18,6,0,3.98,False
5269,Marketing,Male,55,Developer,2020-01-03 08:03:05.556036,4,PhD,3,6500.0,48,3,11,6,50,18,44,2,1.71,True
5270,HR,Female,56,Analyst,2023-06-25 08:03:05.556036,1,Bachelor,4,5600.0,45,46,28,3,25,5,28,1,3.27,False
5271,Sales,Male,52,Consultant,2021-11-17 08:03:05.556036,2,Bachelor,2,6600.0,60,46,3,11,75,14,47,2,1.12,True
5272,Finance,Female,28,Analyst,2021-06-07 08:03:05.556036,3,Bachelor,1,4400.0,38,29,19,9,0,10,29,1,1.26,False
5273,Operations,Female,42,Developer,2018-11-19 08:03:05.556036,5,Master,3,6500.0,46,19,19,14,0,3,68,0,4.34,False
5274,Customer Support,Female,32,Manager,2018-04-08 08:03:05.556036,6,Bachelor,1,6600.0,51,44,22,5,100,15,99,2,3.89,False
5275,Marketing,Male,36,Developer,2015-02-06 08:03:05.556036,9,High School,1,5500.0,38,0,4,12,75,10,61,2,2.61,False
5276,Marketing,Female,31,Analyst,2017-03-10 08:03:05.556036,7,Master,3,5200.0,44,7,4,14,25,4,2,0,3.14,False
5277,Sales,Male,49,Technician,2021-10-22 08:03:05.556036,2,High School,5,5250.0,60,34,17,2,100,13,14,2,3.25,False
5278,Legal,Male,55,Consultant,2022-02-09 08:03:05.556036,2,Bachelor,5,8250.0,39,6,14,0,75,1,56,1,1.34,False
5279,Legal,Male,59,Developer,2023-06-24 08:03:05.556036,1,Master,4,7000.0,30,1,27,9,50,1,60,0,4.4,True
5280,Operations,Female,52,Developer,2016-01-04 08:03:05.556036,8,High School,3,6500.0,55,0,19,1,50,7,19,2,2.08,False
5281,Marketing,Male,40,Engineer,2020-06-28 08:03:05.556036,4,Bachelor,4,8400.0,46,25,21,6,50,1,87,0,1.68,False
5282,Legal,Male,22,Technician,2021-11-14 08:03:05.556036,2,Master,5,5250.0,50,27,14,14,100,12,7,2,2.31,False
5283,Customer Support,Male,50,Analyst,2020-05-31 08:03:05.556036,4,Master,3,5200.0,30,4,3,9,25,18,35,0,3.99,False
5284,Engineering,Male,52,Specialist,2017-05-08 08:03:05.556036,7,PhD,3,5850.0,35,15,18,13,75,17,15,0,2.11,False
5285,Engineering,Female,45,Consultant,2023-08-31 08:03:05.556036,1,Bachelor,1,6050.0,45,28,24,12,50,12,4,1,3.3,False
5286,Sales,Female,31,Consultant,2016-11-28 08:03:05.556036,7,High School,2,6600.0,41,0,9,2,0,2,10,0,3.55,False
5287,Engineering,Female,40,Developer,2020-04-11 08:03:05.556036,4,Bachelor,4,7000.0,33,21,7,9,25,3,12,0,4.76,False
5288,Engineering,Male,51,Consultant,2020-05-07 08:03:05.556036,4,High School,4,7700.0,56,20,26,10,100,17,54,0,4.15,True
5289,IT,Female,52,Manager,2015-02-14 08:03:05.556036,9,Bachelor,1,6600.0,41,14,9,12,25,12,25,2,4.89,False
5290,Sales,Male,54,Analyst,2022-07-17 08:03:05.556036,2,Bachelor,3,5200.0,33,41,8,12,75,3,22,1,1.46,False
5291,Finance,Male,33,Consultant,2021-06-16 08:03:05.556036,3,High School,5,8250.0,45,10,17,11,100,6,56,0,3.0,False
5292,Finance,Female,52,Technician,2018-10-20 08:03:05.556036,5,Bachelor,2,4200.0,35,35,13,7,25,5,9,1,3.17,False
5293,Operations,Male,50,Consultant,2018-01-03 08:03:05.556036,6,Bachelor,5,8250.0,53,47,20,8,0,12,62,1,3.06,False
5294,Finance,Female,47,Developer,2016-05-06 08:03:05.556036,8,Master,4,7000.0,45,42,5,3,50,17,64,2,2.14,False
5295,HR,Male,57,Specialist,2022-08-19 08:03:05.556036,2,Bachelor,2,5400.0,31,33,29,2,50,14,35,2,3.05,False
5296,Operations,Male,34,Consultant,2016-04-06 08:03:05.556036,8,Bachelor,4,7700.0,40,38,21,12,75,12,24,0,4.09,False
5297,Engineering,Female,32,Developer,2022-08-01 08:03:05.556036,2,Bachelor,1,5500.0,52,32,20,2,25,6,14,2,3.6,False
5298,Legal,Male,23,Technician,2015-11-06 08:03:05.556036,8,Bachelor,2,4200.0,58,36,23,7,100,2,28,0,2.43,False
5299,Customer Support,Male,33,Specialist,2017-04-08 08:03:05.556036,7,Bachelor,1,4950.0,44,16,6,11,100,6,83,0,4.01,False
5300,Sales,Female,30,Analyst,2014-11-24 08:03:05.556036,9,Bachelor,5,6000.0,59,26,20,10,75,14,56,2,4.14,False
5301,Engineering,Male,22,Manager,2015-05-04 08:03:05.556036,9,Master,3,7800.0,56,44,6,1,75,18,23,1,2.46,False
5302,HR,Female,37,Specialist,2017-10-19 08:03:05.556036,6,Bachelor,1,4950.0,41,47,10,6,50,12,98,1,3.28,False
5303,Operations,Male,53,Technician,2020-11-18 08:03:05.556036,3,High School,2,4200.0,35,20,14,12,0,19,47,0,3.14,False
5304,Customer Support,Male,43,Analyst,2020-02-23 08:03:05.556036,4,High School,3,5200.0,38,24,9,13,75,17,81,1,3.16,False
5305,Marketing,Male,56,Engineer,2021-07-02 08:03:05.556036,3,Master,4,8400.0,32,35,7,13,100,3,64,1,1.98,False
5306,Finance,Male,45,Analyst,2019-11-11 08:03:05.556036,4,Bachelor,5,6000.0,49,28,21,9,100,11,90,0,4.86,False
5307,Engineering,Female,45,Developer,2019-08-11 08:03:05.556036,5,Bachelor,4,7000.0,41,48,29,6,75,10,77,1,3.99,False
5308,Marketing,Other,42,Developer,2018-01-07 08:03:05.556036,6,Master,1,5500.0,45,12,4,0,75,18,54,0,2.95,False
5309,HR,Male,38,Technician,2016-03-08 08:03:05.556036,8,Bachelor,1,3850.0,47,26,7,13,25,14,98,2,2.42,True
5310,IT,Male,41,Developer,2020-10-29 08:03:05.556036,3,Bachelor,3,6500.0,39,25,27,0,0,10,33,2,2.2,False
5311,HR,Female,42,Developer,2022-06-09 08:03:05.556036,2,Bachelor,2,6000.0,53,34,17,6,25,15,12,0,1.18,False
5312,Finance,Male,59,Developer,2014-12-26 08:03:05.556036,9,High School,1,5500.0,54,27,17,7,0,2,28,1,4.38,False
5313,Legal,Female,43,Specialist,2019-10-26 08:03:05.556036,4,Master,4,6300.0,42,7,26,11,100,12,76,1,2.32,False
